state_id,sample_count,sum_value,outgoing_edge_count,current_average_num,current_average_den,expected_next_average_num_digits,expected_next_average_den_digits,expected_next_average_num_mod_1000000007,expected_next_average_den_mod_1000000007,expected_next_average_num_mod_1000000009,expected_next_average_den_mod_1000000009,drift_num_digits,drift_den_digits,drift_num_mod_1000000007,drift_den_mod_1000000007,drift_num_mod_1000000009,drift_den_mod_1000000009,abs_drift_num_digits,abs_drift_den_digits,abs_drift_num_mod_1000000007,abs_drift_den_mod_1000000007,abs_drift_num_mod_1000000009,abs_drift_den_mod_1000000009,source_probability_num_digits,source_probability_den_digits,source_probability_num_mod_1000000007,source_probability_den_mod_1000000007,source_probability_num_mod_1000000009,source_probability_den_mod_1000000009,drift_sign,base_level_flag,lift_extension_flag,eventual_cone_flag,boundary_defect_flag
7242,85,18,2,18,85,86,86,536194858,613418172,146574613,825798561,87,88,535035596,140544256,594468034,192877055,87,88,535035596,140544256,594468034,192877055,29,77,130367366,311530687,761372837,660626102,1,0,1,1,0
7243,85,19,2,19,85,89,89,970702890,494632153,529214000,542304517,90,91,111734232,43732711,679403871,95883531,90,91,111734232,43732711,679403871,95883531,29,77,195551049,311530687,642059251,660626102,1,0,1,1,0
7244,85,20,2,4,17,89,90,244240436,483896452,785023491,626913542,90,91,216501590,226239628,837745089,657530124,90,91,216501590,226239628,837745089,657530124,30,77,793326577,311530687,463088872,660626102,1,0,1,1,0
7245,85,21,2,21,85,90,90,216565065,451689349,850146404,880740617,91,92,922554140,393594399,766890906,862951779,91,92,922554140,393594399,766890906,862951779,30,77,689989862,311530687,694633308,660626102,1,0,1,1,0
7246,85,22,2,22,85,90,91,76123286,355068040,841529930,642221833,91,93,658982444,180783190,401163211,588855319,91,93,658982444,180783190,401163211,588855319,30,77,34984786,311530687,41949953,660626102,1,0,1,1,0
7247,85,23,2,23,85,91,91,457447771,65204113,9587767,926665490,92,93,383365677,542349570,501654114,766565948,92,93,383365677,542349570,501654114,766565948,30,77,52477179,311530687,562924934,660626102,1,0,1,1,0
7248,85,24,2,24,85,91,92,959164297,195612339,707208905,779996452,92,94,834268577,627048703,392841708,299697826,92,94,834268577,627048703,392841708,299697826,30,77,578715772,311530687,844387401,660626102,1,0,1,1,0
7249,85,25,2,5,17,92,92,437130340,586837017,603866693,339989338,92,94,497030667,976229226,565787019,779818701,92,94,497030667,976229226,565787019,779818701,30,77,868073658,311530687,766581097,660626102,1,0,1,1,0
7250,85,26,2,26,85,92,93,588652424,760511044,152126435,19968005,93,95,262168686,643438292,411578737,697280416,93,95,262168686,643438292,411578737,697280416,31,77,302110480,311530687,649871641,660626102,1,0,1,1,0
7251,85,27,2,27,85,93,93,794439514,281533118,265571208,59904015,94,95,925964091,930314869,956144095,91841230,94,95,925964091,930314869,956144095,91841230,31,77,453165720,311530687,474807457,660626102,1,0,1,1,0
7252,85,28,2,28,85,93,94,862161321,844599354,799514922,179712045,94,96,634930030,790944593,926830552,275523690,94,96,634930030,790944593,926830552,275523690,31,77,679748580,311530687,212211181,660626102,1,0,1,1,0
7253,85,29,2,29,85,91,92,510037441,188154629,237348584,736368884,92,93,896697985,993143360,819932022,591354582,92,93,896697985,993143360,819932022,591354582,31,77,19622863,311530687,818316776,660626102,1,0,1,1,0
7254,85,30,2,6,17,94,95,672958745,601394137,449666942,617408396,95,96,831933794,223700259,939887611,495942642,95,96,831933794,223700259,939887611,495942642,31,77,529434298,311530687,227475155,660626102,1,0,1,1,0
7255,85,31,2,31,85,95,95,896681191,804182404,283208047,852225179,96,97,288246354,355503864,653703473,439139567,96,97,288246354,355503864,653703473,439139567,32,77,794151447,311530687,841212737,660626102,1,0,1,1,0
7256,85,32,2,32,85,95,96,617795142,412547198,855855174,556675519,96,98,311076461,66511585,934072696,317418692,96,98,311076461,66511585,934072696,317418692,32,77,691227167,311530687,761819101,660626102,1,0,1,1,0
7257,85,33,2,33,85,96,96,225313549,237641587,993477289,670026548,97,98,309479217,199534755,334692923,952256076,97,98,309479217,199534755,334692923,952256076,32,77,536840747,311530687,642728647,660626102,1,0,1,1,0
7258,85,34,2,2,5,96,97,969071820,712924761,72604549,10079626,96,97,419509557,564623784,342863493,50398130,96,97,419509557,564623784,342863493,50398130,32,77,305261117,311530687,464092966,660626102,1,0,1,1,0
7259,85,35,2,7,17,97,97,141302489,138774269,123206500,30238878,97,98,430722423,359162559,882838345,514060926,97,98,430722423,359162559,882838345,514060926,32,77,957891679,311530687,696139449,660626102,1,0,1,1,0
7260,85,36,2,36,85,97,98,835555686,416322807,343547520,90716634,98,100,34611866,387438350,935740151,710913827,98,100,34611866,387438350,935740151,710913827,32,77,936837515,311530687,544209169,660626102,1,0,1,1,0
7261,85,37,2,37,85,98,98,160385832,248968414,467925533,272149902,99,100,420964374,162315043,704123670,132741463,99,100,420964374,162315043,704123670,132741463,33,77,905256269,311530687,316313749,660626102,1,0,1,1,0
7262,85,38,2,38,85,98,99,279862150,746905242,746623362,816449706,99,100,405883589,486945129,437896654,398224389,99,100,405883589,486945129,437896654,398224389,33,77,857884400,311530687,974470628,660626102,1,0,1,1,0
7263,85,39,2,39,85,99,99,910796985,240715712,330406045,449349100,100,101,29830481,460835380,559898835,194673158,100,101,29830481,460835380,559898835,194673158,33,77,286826593,311530687,461705933,660626102,1,0,1,1,0
7264,85,40,2,8,17,96,97,125323660,27830146,53661281,537519943,97,98,907861045,473112482,612082269,137838950,97,98,907861045,473112482,612082269,137838950,33,77,930239893,311530687,192558895,660626102,1,0,1,1,0
7265,85,41,2,41,85,100,100,280507523,166441394,595232666,44141864,100,102,19042182,147518392,784959754,752058413,100,102,19042182,147518392,784959754,752058413,33,77,895359836,311530687,788838347,660626102,1,0,1,1,0
7266,85,42,2,42,85,100,100,417876592,499324182,586004783,132425592,101,102,547894578,442555176,248531295,256175221,101,102,547894578,442555176,248531295,256175221,33,77,343039747,311530687,683257516,660626102,1,0,1,1,0
7267,85,43,2,43,85,101,101,784236943,497972539,150865433,397276776,101,103,247320663,327665521,740660482,768525663,101,103,247320663,327665521,740660482,768525663,34,77,14559617,311530687,24886265,660626102,1,0,1,1,0
7268,85,44,2,44,85,101,101,547622512,493917610,615011018,191830319,102,103,815538512,982996563,835402107,305576971,102,103,815538512,982996563,835402107,305576971,34,77,521839429,311530687,537329402,660626102,1,0,1,1,0
7269,85,45,2,9,17,102,102,433782984,481752823,300000037,575490957,102,103,38535300,189797935,920582025,783346188,102,103,38535300,189797935,920582025,783346188,34,77,282759140,311530687,805994103,660626102,1,0,1,1,0
7270,85,46,2,46,85,102,102,86456052,445258462,200346784,726472862,103,104,866875266,846969011,611725141,750192721,103,104,866875266,846969011,611725141,750192721,34,77,424138710,311530687,708991150,660626102,1,0,1,1,0
7271,85,47,2,47,85,103,103,439410961,335775379,372971765,179418568,103,105,568488725,540907019,269927122,250578145,103,105,568488725,540907019,269927122,250578145,34,77,636208065,311530687,63486716,660626102,1,0,1,1,0
7272,85,48,2,48,85,103,103,507804245,7326130,176492286,538255704,104,105,811706291,622721050,165570617,751734435,104,105,811706291,622721050,165570617,751734435,35,77,454312094,311530687,95230074,660626102,1,0,1,1,0
7273,85,49,2,49,85,104,104,391012743,21978390,185773362,614767103,104,106,159141821,868163143,667147858,255203287,104,106,159141821,868163143,667147858,255203287,35,77,681468141,311530687,142845111,660626102,1,0,1,1,0
7274,85,50,2,10,17,104,104,373610097,65935170,493340624,844301300,104,106,692019914,120897883,943777617,353121974,104,106,692019914,120897883,943777617,353121974,35,77,522202208,311530687,714267671,660626102,1,0,1,1,0
7275,85,51,2,3,5,102,102,616102253,26838952,369040354,44485641,101,103,999994395,134194760,711744838,222428205,101,103,999994395,134194760,711744838,222428205,35,77,783303312,311530687,571401502,660626102,1,0,1,1,0
7276,85,52,2,52,85,105,105,537133791,593416530,762531554,598711637,106,107,798712577,440404700,682176669,890488695,106,107,798712577,440404700,682176669,890488695,35,77,174954961,311530687,857102253,660626102,1,0,1,1,0
7277,85,53,2,53,85,106,106,742171335,780249583,311127843,796134902,106,108,731335429,321214093,250716993,671466067,106,108,731335429,321214093,250716993,671466067,35,77,762432445,311530687,785653375,660626102,1,0,1,1,0
7278,85,54,2,54,85,106,106,183173108,340748735,478079398,388404688,107,108,169282511,963642279,662895507,14398183,107,108,169282511,963642279,662895507,14398183,36,77,643648664,311530687,678480058,660626102,1,0,1,1,0
7279,85,55,2,11,17,107,107,548195102,22246198,16518354,165214055,106,108,74608493,378185366,463457431,808638917,106,108,74608493,378185366,463457431,808638917,36,77,965472996,311530687,17720078,660626102,1,0,1,1,0
7280,85,56,2,56,85,107,107,898009487,66738594,692780693,495642165,108,109,593444627,672780455,130397386,129583647,108,109,593444627,672780455,130397386,129583647,36,77,448209487,311530687,26580117,660626102,1,0,1,1,0
7281,85,57,2,57,85,107,108,969094712,200215782,800789157,486926486,108,110,960750456,18341351,312268283,388750941,108,110,960750456,18341351,312268283,388750941,36,77,172314227,311530687,539870180,660626102,1,0,1,1,0
7282,85,58,2,58,85,108,108,762070319,600647346,155249147,460779449,109,110,938430844,55024053,470969579,166252814,109,110,938430844,55024053,470969579,166252814,36,77,758471344,311530687,809805270,660626102,1,0,1,1,0
7283,85,59,2,59,85,108,109,909744359,801942031,895473389,382338338,109,111,13690476,165072159,557275646,498758442,109,111,13690476,165072159,557275646,498758442,36,77,137707009,311530687,214707896,660626102,1,0,1,1,0
7284,85,60,2,12,17,109,109,718182933,405826079,317759689,147015005,109,110,339196864,899043301,637734626,499255067,109,110,339196864,899043301,637734626,499255067,37,77,706560517,311530687,322061844,660626102,1,0,1,1,0
7285,85,61,2,61,85,109,110,358097667,217478230,531621115,441045015,110,111,172129546,485649424,284048698,488825942,110,111,172129546,485649424,284048698,488825942,37,77,559840772,311530687,483092766,660626102,1,0,1,1,0
7286,85,62,2,62,85,107,107,635460001,439796666,689411228,497775307,108,109,746706611,382716351,737885103,310900717,108,109,746706611,382716351,737885103,310900717,37,77,839761158,311530687,724639149,660626102,1,0,1,1,0
7287,85,63,2,63,85,110,110,673947161,957304063,143921675,969405108,111,112,975352744,370844788,160821012,399433442,111,112,975352744,370844788,160821012,399433442,37,77,259641730,311530687,586958719,660626102,1,0,1,1,0
7288,85,64,2,64,85,111,111,512233521,871912175,51290450,908215306,111,113,737470176,112534357,233909152,198300317,111,113,737470176,112534357,233909152,198300317,37,77,389462595,311530687,380438074,660626102,1,0,1,1,0
7289,85,65,2,13,17,111,111,795065029,615736511,961622392,724645900,111,113,511530815,467520617,927183910,318980192,111,113,511530815,467520617,927183910,318980192,38,77,84193889,311530687,570657111,660626102,1,0,1,1,0
7290,85,66,2,66,85,112,112,734665140,847209526,206469755,173937682,112,114,530708142,12809206,70042109,784702844,112,114,530708142,12809206,70042109,784702844,38,77,626290837,311530687,355985662,660626102,1,0,1,1,0
7291,85,67,2,67,85,112,112,401158903,541628564,380916070,521813046,113,114,809392988,38427618,416391895,354108514,113,114,809392988,38427618,416391895,354108514,38,77,439436252,311530687,533978493,660626102,1,0,1,1,0
7292,85,68,2,4,5,113,113,92473792,624885685,20666617,565439129,112,114,962826241,124428404,841576596,827195627,112,114,962826241,124428404,841576596,827195627,38,77,659154378,311530687,300967735,660626102,1,0,1,1,0
7293,85,69,2,69,85,113,113,539425858,874657048,882551101,696317378,114,115,499861723,345848562,970944269,186976599,114,115,499861723,345848562,970944269,186976599,38,77,988731567,311530687,951451607,660626102,1,0,1,1,0
7294,85,70,2,14,17,114,114,594317423,623971130,482898994,88952116,114,115,367800364,607509140,963953220,512185963,114,115,367800364,607509140,963953220,512185963,38,77,983097347,311530687,927177406,660626102,1,0,1,1,0
7295,85,71,2,71,85,114,114,91124657,871913383,701618072,266856348,115,116,839746037,112637037,690735052,682789382,115,116,839746037,112637037,690735052,682789382,39,77,974646017,311530687,390766100,660626102,1,0,1,1,0
7296,85,72,2,72,85,115,115,957996838,615740135,357985421,800569044,115,117,96441251,337911111,787789869,48368128,115,117,96441251,337911111,787789869,48368128,39,77,961969022,311530687,586149150,660626102,1,0,1,1,0
7297,85,73,2,73,85,112,113,532037944,659446546,232177858,401515518,113,114,83627403,52956018,424485206,128818724,113,114,83627403,52956018,424485206,128818724,39,77,442953526,311530687,879223725,660626102,1,0,1,1,0
7298,85,74,2,74,85,116,116,106873605,541661180,688117628,205121333,116,118,1329322,41199978,311019351,435313152,116,118,1329322,41199978,311019351,435313152,39,77,664430289,311530687,818835583,660626102,1,0,1,1,0
7299,85,75,2,15,17,116,116,689453279,624983533,684877192,615363999,116,117,345952734,624719991,412452261,461187893,116,117,345952734,624719991,412452261,461187893,39,77,496645430,311530687,728253370,660626102,1,0,1,1,0
7300,85,76,2,76,85,117,117,336547812,874950592,826091415,846091988,117,119,110319294,370799802,914779142,917818341,117,119,110319294,370799802,914779142,917818341,39,77,744968145,311530687,92380046,660626102,1,0,1,1,0
7301,85,77,2,77,85,117,117,137588597,624851762,612427556,538275946,118,119,581445330,112399399,609094328,753455005,118,119,581445330,112399399,609094328,753455005,40,77,617452214,311530687,138570069,660626102,1,0,1,1,0
7302,85,78,2,78,85,118,118,443363704,874555279,879290198,614827829,118,120,470603295,337198197,783095934,260364997,118,120,470603295,337198197,783095934,260364997,40,77,926178321,311530687,707855108,660626102,1,0,1,1,0
7303,85,79,2,79,85,118,118,715409669,623665823,42988297,844483478,119,120,540221771,11594584,939811059,781094991,119,120,540221771,11594584,939811059,781094991,40,77,889267478,311530687,61782653,660626102,1,0,1,1,0
7304,85,80,2,16,17,119,119,889234328,870997462,902508298,533450416,118,120,181024177,806956756,807434356,68656991,118,120,181024177,806956756,807434356,68656991,40,77,333901210,311530687,592673984,660626102,1,0,1,1,0
7305,85,81,2,81,85,119,119,70818247,612992372,144535513,600351239,119,121,367169171,104351256,657068579,29854856,119,121,367169171,104351256,657068579,29854856,40,77,500851815,311530687,889010976,660626102,1,0,1,1,0
7306,85,82,2,82,85,120,120,769999172,838977109,977399354,801053708,120,121,653806710,313053768,392540881,89564568,120,121,653806710,313053768,392540881,89564568,41,77,251277719,311530687,333516455,660626102,1,0,1,1,0
7307,85,83,2,83,85,120,120,679027953,516931313,29098234,403161106,120,122,812076928,939161304,10978371,268693704,120,122,812076928,939161304,10978371,268693704,41,77,876916582,311530687,274678,660626102,1,0,1,1,0
7308,85,84,1,84,85,2,2,87,86,87,86,3,4,171,7310,171,7310,3,4,171,7310,171,7310,41,77,315374866,311530687,412017,660626102,1,0,1,1,0
7309,85,85,2,1,1,120,120,227059558,413095449,471839893,407112484,119,120,813964116,413095449,64727409,407112484,119,120,813964116,413095449,64727409,407112484,41,77,473062299,311530687,500618030,660626102,1,0,1,1,0
7310,85,86,2,86,85,120,120,487296401,568849245,509175973,401185417,120,122,499159071,352185489,778011771,100760139,120,122,499159071,352185489,778011771,100760139,41,77,261499457,311530687,1648068,660626102,1,0,1,1,0
7311,85,87,2,87,85,119,119,347929341,379232830,138950852,600790281,119,121,580737803,234790326,542068342,67173426,119,121,580737803,234790326,542068342,67173426,42,77,30665214,311530687,4394848,660626102,1,0,1,1,0
7312,85,88,2,88,85,119,119,870935650,729872143,813438280,600131718,119,121,800781603,39131721,330662472,11195571,119,121,800781603,39131721,330662472,11195571,42,77,81773904,311530687,345052931,660626102,1,0,1,1,0
7313,85,89,2,89,85,118,118,880420082,153248093,136180600,400087812,118,120,196626266,26087814,967535957,7463714,118,120,196626266,26087814,967535957,7463714,43,77,218063744,311530687,586807813,660626102,1,0,1,1,0
7314,85,90,2,18,17,118,118,841289420,858874688,35590093,66681302,117,119,842175770,600869598,404768154,133582125,117,119,842175770,600869598,404768154,133582125,43,77,914836653,311530687,898154162,660626102,1,0,1,1,0
7315,85,91,2,91,85,118,118,73930326,905916461,802466934,711120874,117,119,845680298,2898646,497689829,445273750,117,119,845680298,2898646,497689829,445273750,44,77,439564394,311530687,61744411,660626102,1,0,1,1,0
7316,85,92,2,92,85,117,117,705127401,984319416,186668563,451853482,117,119,378443030,667149779,296307745,407545628,117,119,378443030,667149779,296307745,407545628,44,77,505505046,311530687,497985099,660626102,1,0,1,1,0
7317,85,93,2,93,85,115,115,772362371,637226654,979539175,505850830,115,117,388722671,164265212,216702361,997320172,115,117,388722671,164265212,216702361,997320172,44,77,348013449,311530687,327960255,660626102,1,0,1,1,0
7318,85,94,2,94,85,116,116,332621006,109368824,644108298,605761503,116,118,992115935,296349977,807624075,489727296,116,118,992115935,296349977,807624075,489727296,45,77,928035864,311530687,874560680,660626102,1,0,1,1,0
7319,85,95,2,19,17,116,116,314282884,406245885,255417654,403841002,115,117,624137234,906180003,669121116,865296980,115,117,624137234,906180003,669121116,865296980,45,77,474762290,311530687,998828468,660626102,1,0,1,1,0
7320,85,96,2,96,85,115,115,801146329,567707651,639258164,400640170,115,117,597503378,255149999,875487485,54414144,115,117,597503378,255149999,875487485,54414144,46,77,599366102,311530687,330209227,660626102,1,0,1,1,0
7321,85,97,2,97,85,115,115,411055038,711805103,980386113,600426783,115,117,894583484,503433335,91421429,36276096,115,117,894583484,503433335,91421429,36276096,46,77,931642934,311530687,213891266,660626102,1,0,1,1,0
