weight_type,series,total_dimension_n,q_exponent,coefficient
half,grade1,31,26,3627060
half,grade1,31,28,3792060
half,grade1,31,30,4125600
half,grade1,31,32,3942120
half,grade1,31,34,3866520
half,grade1,31,36,4063560
half,grade1,31,38,3694920
half,grade1,31,40,3624600
half,grade1,31,42,3481860
half,grade1,31,44,3055560
half,grade1,31,46,2689380
half,grade1,31,48,2602260
half,grade1,31,50,2258880
half,grade1,31,52,1987980
half,grade1,31,54,1870440
half,grade1,31,56,1606680
half,grade1,31,58,1329480
half,grade1,31,60,1331640
half,grade1,31,62,1026000
half,grade1,31,64,891660
half,grade1,31,66,822540
half,grade1,31,68,651360
half,grade1,31,70,594780
half,grade1,31,72,571500
half,grade1,31,74,426900
half,grade1,31,76,355920
half,grade1,31,78,331020
half,grade1,31,80,290160
half,grade1,31,82,221100
half,grade1,31,84,233580
half,grade1,31,86,166260
half,grade1,31,88,153540
half,grade1,31,90,170220
half,grade1,31,92,112860
half,grade1,31,94,85380
half,grade1,31,96,95700
half,grade1,31,98,78840
half,grade1,31,100,69180
half,grade1,31,102,61620
half,grade1,31,104,50400
half,grade1,31,106,32340
half,grade1,31,108,40320
half,grade1,31,110,37500
half,grade1,31,112,37680
half,grade1,31,114,30000
half,grade1,31,116,20640
half,grade1,31,118,12600
half,grade1,31,120,20760
half,grade1,31,122,12420
half,grade1,31,124,8460
half,grade1,31,126,14040
half,grade1,31,128,9000
half,grade1,31,130,11160
half,grade1,31,132,11880
half,grade1,31,134,6120
half,grade1,31,136,5820
half,grade1,31,138,2940
half,grade1,31,140,4560
half,grade1,31,142,2640
half,grade1,31,144,5460
half,grade1,31,146,2640
half,grade1,31,148,840
half,grade1,31,150,2280
half,grade1,31,152,1320
half,grade1,31,154,2520
half,grade1,31,156,2940
half,grade1,31,158,1200
half,grade1,31,160,1440
half,grade1,31,162,960
half,grade1,31,164,120
half,grade1,31,168,900
half,grade1,31,170,840
half,grade1,31,172,120
half,grade1,31,176,480
half,grade1,31,178,120
half,grade1,31,180,660
half,grade1,31,182,600
half,grade1,31,184,120
half,grade1,31,190,60
half,grade1,31,192,120
half,grade1,31,196,60
half,grade1,31,198,60
half,grade1,31,204,60
half,grade1,31,208,60
half,grade1,31,210,60
half,grade1,33,0,1645600
half,grade1,33,2,1021500
half,grade1,33,4,1417440
half,grade1,33,6,1945120
half,grade1,33,8,2094000
half,grade1,33,10,2461680
half,grade1,33,12,3137400
half,grade1,33,14,3175860
half,grade1,33,16,3521400
half,grade1,33,18,4228340
half,grade1,33,20,4413000
half,grade1,33,22,4574820
half,grade1,33,24,5274680
half,grade1,33,26,5217660
half,grade1,33,28,5537100
half,grade1,33,30,6139460
half,grade1,33,32,5967660
half,grade1,33,34,6006120
half,grade1,33,36,6464460
half,grade1,33,38,6090240
half,grade1,33,40,6210780
half,grade1,33,42,6257420
half,grade1,33,44,5794320
half,grade1,33,46,5332140
half,grade1,33,48,5252180
half,grade1,33,50,4698240
half,grade1,33,52,4276320
half,grade1,33,54,4111100
half,grade1,33,56,3653820
half,grade1,33,58,3188760
half,grade1,33,60,3171220
half,grade1,33,62,2597280
half,grade1,33,64,2322660
half,grade1,33,66,2158800
half,grade1,33,68,1797780
half,grade1,33,70,1631520
half,grade1,33,72,1549920
half,grade1,33,74,1225740
half,grade1,33,76,1058880
half,grade1,33,78,984960
half,grade1,33,80,856200
half,grade1,33,82,684540
half,grade1,33,84,700820
half,grade1,33,86,529560
half,grade1,33,88,480240
half,grade1,33,90,505700
half,grade1,33,92,370500
half,grade1,33,94,297780
half,grade1,33,96,309360
half,grade1,33,98,254820
half,grade1,33,100,224100
half,grade1,33,102,211020
half,grade1,33,104,177540
half,grade1,33,106,129240
half,grade1,33,108,141960
half,grade1,33,110,123480
half,grade1,33,112,118140
half,grade1,33,114,102060
half,grade1,33,116,77880
half,grade1,33,118,59700
half,grade1,33,120,77760
half,grade1,33,122,49080
half,grade1,33,124,36480
half,grade1,33,126,50220
half,grade1,33,128,36900
half,grade1,33,130,39960
half,grade1,33,132,41400
half,grade1,33,134,25800
half,grade1,33,136,23520
half,grade1,33,138,16320
half,grade1,33,140,19920
half,grade1,33,142,12720
half,grade1,33,144,20940
half,grade1,33,146,13440
half,grade1,33,148,7440
half,grade1,33,150,10260
half,grade1,33,152,6540
half,grade1,33,154,9660
half,grade1,33,156,10980
half,grade1,33,158,5880
half,grade1,33,160,7800
half,grade1,33,162,6540
half,grade1,33,164,2400
half,grade1,33,166,960
half,grade1,33,168,3900
half,grade1,33,170,4260
half,grade1,33,172,1800
half,grade1,33,174,720
half,grade1,33,176,2220
half,grade1,33,178,840
half,grade1,33,180,3660
half,grade1,33,182,3420
half,grade1,33,184,1260
half,grade1,33,186,480
half,grade1,33,188,120
half,grade1,33,190,480
half,grade1,33,192,960
half,grade1,33,194,360
half,grade1,33,196,420
half,grade1,33,198,720
half,grade1,33,200,240
half,grade1,33,204,480
half,grade1,33,206,120
half,grade1,33,208,480
half,grade1,33,210,660
half,grade1,33,212,120
half,grade1,33,216,120
half,grade1,33,220,60
half,grade1,33,224,120
half,grade1,33,228,60
half,grade1,33,234,60
half,grade1,33,238,60
half,grade1,33,240,60
half,grade1,35,0,2206260
half,grade1,35,2,1320960
half,grade1,35,4,1845240
half,grade1,35,6,2537700
half,grade1,35,8,2737620
half,grade1,35,10,3221220
half,grade1,35,12,4141860
half,grade1,35,14,4185840
half,grade1,35,16,4677720
half,grade1,35,18,5658660
half,grade1,35,20,5938020
half,grade1,35,22,6192840
half,grade1,35,24,7225140
half,grade1,35,26,7195740
half,grade1,35,28,7720860
half,grade1,35,30,8682600
half,grade1,35,32,8528820
half,grade1,35,34,8731200
half,grade1,35,36,9552840
half,grade1,35,38,9195360
half,grade1,35,40,9576900
half,grade1,35,42,9909000
half,grade1,35,44,9523560
half,grade1,35,46,9195060
half,grade1,35,48,9386820
half,grade1,35,50,8684820
half,grade1,35,52,8125080
half,grade1,35,54,7937160
half,grade1,35,56,7252500
half,grade1,35,58,6588360
half,grade1,35,60,6619860
half,grade1,35,62,5685180
half,grade1,35,64,5229480
half,grade1,35,66,4961820
half,grade1,35,68,4286640
half,grade1,35,70,3950880
half,grade1,35,72,3769680
half,grade1,35,74,3108600
half,grade1,35,76,2762640
half,grade1,35,78,2587740
half,grade1,35,80,2270460
half,grade1,35,82,1893060
half,grade1,35,84,1884840
half,grade1,35,86,1489620
half,grade1,35,88,1359420
half,grade1,35,90,1372680
half,grade1,35,92,1070700
half,grade1,35,94,904920
half,grade1,35,96,901560
half,grade1,35,98,749880
half,grade1,35,100,670200
half,grade1,35,102,628080
half,grade1,35,104,534600
half,grade1,35,106,430020
half,grade1,35,108,445260
half,grade1,35,110,381960
half,grade1,35,112,352980
half,grade1,35,114,316020
half,grade1,35,116,251760
half,grade1,35,118,205440
half,grade1,35,120,246720
half,grade1,35,122,176640
half,grade1,35,124,140220
half,grade1,35,126,162180
half,grade1,35,128,124680
half,grade1,35,130,127920
half,grade1,35,132,129840
half,grade1,35,134,92160
half,grade1,35,136,84060
half,grade1,35,138,65400
half,grade1,35,140,71700
half,grade1,35,142,50280
half,grade1,35,144,69060
half,grade1,35,146,49740
half,grade1,35,148,36000
half,grade1,35,150,41760
half,grade1,35,152,28440
half,grade1,35,154,33000
half,grade1,35,156,35220
half,grade1,35,158,22020
half,grade1,35,160,28920
half,grade1,35,162,27000
half,grade1,35,164,15720
half,grade1,35,166,10320
half,grade1,35,168,15240
half,grade1,35,170,14940
half,grade1,35,172,9300
half,grade1,35,174,6840
half,grade1,35,176,9360
half,grade1,35,178,4200
half,grade1,35,180,13620
half,grade1,35,182,13380
half,grade1,35,184,7560
half,grade1,35,186,4440
half,grade1,35,188,2040
half,grade1,35,190,2580
half,grade1,35,192,4320
half,grade1,35,194,2640
half,grade1,35,196,2640
half,grade1,35,198,3900
half,grade1,35,200,2340
half,grade1,35,202,900
half,grade1,35,204,2100
half,grade1,35,206,840
half,grade1,35,208,2340
half,grade1,35,210,3420
half,grade1,35,212,1320
half,grade1,35,214,480
half,grade1,35,216,1020
half,grade1,35,218,360
half,grade1,35,220,600
half,grade1,35,222,120
half,grade1,35,224,840
half,grade1,35,226,360
half,grade1,35,228,480
half,grade1,35,230,180
half,grade1,35,234,480
half,grade1,35,236,120
half,grade1,35,238,480
half,grade1,35,240,720
half,grade1,35,242,180
half,grade1,35,252,180
half,grade1,35,256,60
half,grade1,35,260,60
half,grade1,35,266,60
half,grade1,35,270,60
half,grade1,35,272,60
half,grade1,37,0,2910420
half,grade1,37,2,1681980
half,grade1,37,4,2362980
half,grade1,37,6,3254760
half,grade1,37,8,3515580
half,grade1,37,10,4136640
half,grade1,37,12,5359860
half,grade1,37,14,5401500
half,grade1,37,16,6075300
half,grade1,37,18,7392300
half,grade1,37,20,7787640
half,grade1,37,22,8151180
half,grade1,37,24,9606780
half,grade1,37,26,9602580
half,grade1,37,28,10391340
half,grade1,37,30,11814540
half,grade1,37,32,11681400
half,grade1,37,34,12099600
half,grade1,37,36,13401180
half,grade1,37,38,13075200
half,grade1,37,40,13811340
half,grade1,37,42,14552940
half,grade1,37,44,14244600
half,grade1,37,46,14096820
half,grade1,37,48,14828940
half,grade1,37,50,14275020
half,grade1,37,52,13848120
half,grade1,37,54,13817400
half,grade1,37,56,12913380
half,grade1,37,58,12023160
half,grade1,37,60,12233760
half,grade1,37,62,10914420
half,grade1,37,64,10302840
half,grade1,37,66,10003380
half,grade1,37,68,8956200
half,grade1,37,70,8415480
half,grade1,37,72,8122680
half,grade1,37,74,6993720
half,grade1,37,76,6363300
half,grade1,37,78,6021720
half,grade1,37,80,5384160
half,grade1,37,82,4653480
half,grade1,37,84,4583040
half,grade1,37,86,3780180
half,grade1,37,88,3450600
half,grade1,37,90,3405300
half,grade1,37,92,2798160
half,grade1,37,94,2422740
half,grade1,37,96,2385900
half,grade1,37,98,2012100
half,grade1,37,100,1815480
half,grade1,37,102,1712400
half,grade1,37,104,1458900
half,grade1,37,106,1232160
half,grade1,37,108,1249500
half,grade1,37,110,1079820
half,grade1,37,112,984300
half,grade1,37,114,902400
half,grade1,37,116,742740
half,grade1,37,118,623940
half,grade1,37,120,696180
half,grade1,37,122,534120
half,grade1,37,124,453360
half,grade1,37,126,492540
half,grade1,37,128,389040
half,grade1,37,130,375120
half,grade1,37,132,372780
half,grade1,37,134,284280
half,grade1,37,136,266220
half,grade1,37,138,229020
half,grade1,37,140,225420
half,grade1,37,142,168300
half,grade1,37,144,209220
half,grade1,37,146,158520
half,grade1,37,148,127440
half,grade1,37,150,142740
half,grade1,37,152,107340
half,grade1,37,154,108120
half,grade1,37,156,108300
half,grade1,37,158,73920
half,grade1,37,160,89280
half,grade1,37,162,86340
half,grade1,37,164,61860
half,grade1,37,166,50280
half,grade1,37,168,58680
half,grade1,37,170,50040
half,grade1,37,172,35580
half,grade1,37,174,30840
half,grade1,37,176,34380
half,grade1,37,178,20400
half,grade1,37,180,43080
half,grade1,37,182,40800
half,grade1,37,184,29220
half,grade1,37,186,22920
half,grade1,37,188,14160
half,grade1,37,190,12660
half,grade1,37,192,16320
half,grade1,37,194,11220
half,grade1,37,196,11400
half,grade1,37,198,16020
half,grade1,37,200,11580
half,grade1,37,202,7560
half,grade1,37,204,9240
half,grade1,37,206,4020
half,grade1,37,208,8460
half,grade1,37,210,12300
half,grade1,37,212,6600
half,grade1,37,214,4200
half,grade1,37,216,5820
half,grade1,37,218,2880
half,grade1,37,220,4020
half,grade1,37,222,1680
half,grade1,37,224,3480
half,grade1,37,226,2280
half,grade1,37,228,2940
half,grade1,37,230,1680
half,grade1,37,232,480
half,grade1,37,234,2160
half,grade1,37,236,840
half,grade1,37,238,2340
half,grade1,37,240,3900
half,grade1,37,242,2040
half,grade1,37,244,600
half,grade1,37,246,120
half,grade1,37,250,60
half,grade1,37,252,1320
half,grade1,37,254,480
half,grade1,37,256,420
half,grade1,37,258,180
half,grade1,37,260,480
half,grade1,37,262,120
half,grade1,37,264,180
half,grade1,37,266,480
half,grade1,37,268,120
half,grade1,37,270,480
half,grade1,37,272,600
half,grade1,37,274,120
half,grade1,37,276,60
half,grade1,37,280,120
half,grade1,37,286,60
half,grade1,37,288,120
half,grade1,37,294,60
half,grade1,37,300,60
half,grade1,37,304,60
half,grade1,37,306,60
half,grade1,39,0,3784040
half,grade1,39,2,2112480
half,grade1,39,4,2982420
half,grade1,39,6,4112380
half,grade1,39,8,4444800
half,grade1,39,10,5226660
half,grade1,39,12,6818040
half,grade1,39,14,6845880
half,grade1,39,16,7741740
half,grade1,39,18,9463820
half,grade1,39,20,9998100
half,grade1,39,22,10484640
half,grade1,39,24,12467840
half,grade1,39,26,12480420
half,grade1,39,28,13597980
half,grade1,39,30,15596720
half,grade1,39,32,15482640
half,grade1,39,34,16170120
half,grade1,39,36,18084360
half,grade1,39,38,17797440
half,grade1,39,40,18991860
half,grade1,39,42,20274560
half,grade1,39,44,20066820
half,grade1,39,46,20191920
half,grade1,39,48,21577840
half,grade1,39,50,21166200
half,grade1,39,52,21135060
half,grade1,39,54,21770800
half,grade1,39,56,20957400
half,grade1,39,58,19987380
half,grade1,39,60,20535560
half,grade1,39,62,18750540
half,grade1,39,64,18103020
half,grade1,39,66,17930040
half,grade1,39,68,16533600
half,grade1,39,70,15903060
half,grade1,39,72,15582100
half,grade1,39,74,13902420
half,grade1,39,76,12984180
half,grade1,39,78,12487540
half,grade1,39,80,11390340
half,grade1,39,82,10177500
half,grade1,39,84,10004740
half,grade1,39,86,8572080
half,grade1,39,88,7946400
half,grade1,39,90,7741320
half,grade1,39,92,6589920
half,grade1,39,94,5850240
half,grade1,39,96,5711320
half,grade1,39,98,4924860
half,grade1,39,100,4494540
half,grade1,39,102,4233360
half,grade1,39,104,3680400
half,grade1,39,106,3188040
half,grade1,39,108,3172300
half,grade1,39,110,2777700
half,grade1,39,112,2526480
half,grade1,39,114,2366940
half,grade1,39,116,1997820
half,grade1,39,118,1723500
half,grade1,39,120,1833200
half,grade1,39,122,1455420
half,grade1,39,124,1275840
half,grade1,39,126,1341080
half,grade1,39,128,1100700
half,grade1,39,130,1044000
half,grade1,39,132,1012020
half,grade1,39,134,801840
half,grade1,39,136,745560
half,grade1,39,138,687300
half,grade1,39,140,656580
half,grade1,39,142,509640
half,grade1,39,144,583500
half,grade1,39,146,458940
half,grade1,39,148,389940
half,grade1,39,150,423240
half,grade1,39,152,341040
half,grade1,39,154,328860
half,grade1,39,156,317820
half,grade1,39,158,236400
half,grade1,39,160,258780
half,grade1,39,162,245160
half,grade1,39,164,193380
half,grade1,39,166,168960
half,grade1,39,168,191880
half,grade1,39,170,163680
half,grade1,39,172,124680
half,grade1,39,174,110940
half,grade1,39,176,108960
half,grade1,39,178,77940
half,grade1,39,180,127800
half,grade1,39,182,114060
half,grade1,39,184,89460
half,grade1,39,186,80940
half,grade1,39,188,61500
half,grade1,39,190,53160
half,grade1,39,192,57600
half,grade1,39,194,40980
half,grade1,39,196,39720
half,grade1,39,198,52320
half,grade1,39,200,43260
half,grade1,39,202,33300
half,grade1,39,204,36180
half,grade1,39,206,20700
half,grade1,39,208,27540
half,grade1,39,210,36720
half,grade1,39,212,23160
half,grade1,39,214,18540
half,grade1,39,216,24240
half,grade1,39,218,14580
half,grade1,39,220,18120
half,grade1,39,222,11220
half,grade1,39,224,13500
half,grade1,39,226,9300
half,grade1,39,228,12000
half,grade1,39,230,9300
half,grade1,39,232,4500
half,grade1,39,234,8400
half,grade1,39,236,4080
half,grade1,39,238,8160
half,grade1,39,240,14280
half,grade1,39,242,10260
half,grade1,39,244,5640
half,grade1,39,246,2760
half,grade1,39,248,720
half,grade1,39,250,720
half,grade1,39,252,5400
half,grade1,39,254,3000
half,grade1,39,256,2880
half,grade1,39,258,1560
half,grade1,39,260,2580
half,grade1,39,262,1020
half,grade1,39,264,1680
half,grade1,39,266,2580
half,grade1,39,268,840
half,grade1,39,270,2400
half,grade1,39,272,2940
half,grade1,39,274,1200
half,grade1,39,276,960
half,grade1,39,278,240
half,grade1,39,280,840
half,grade1,39,282,360
half,grade1,39,286,540
half,grade1,39,288,1080
half,grade1,39,290,360
half,grade1,39,294,480
half,grade1,39,296,120
half,grade1,39,300,540
half,grade1,39,302,120
half,grade1,39,304,480
half,grade1,39,306,600
half,grade1,39,308,240
half,grade1,39,312,60
half,grade1,39,320,120
half,grade1,39,322,60
half,grade1,39,324,60
half,grade1,39,330,60
half,grade1,39,336,60
half,grade1,39,340,60
half,grade1,39,342,60
half,grade2,1,0,6
half,grade2,2,0,15
half,grade2,3,0,66
half,grade2,3,2,6
half,grade2,4,0,165
half,grade2,4,2,30
half,grade2,5,0,372
half,grade2,5,2,60
half,grade2,5,4,36
half,grade2,5,6,6
half,grade2,6,0,886
half,grade2,6,2,330
half,grade2,6,4,105
half,grade2,6,6,30
half,grade2,7,0,1428
half,grade2,7,2,330
half,grade2,7,4,330
half,grade2,7,6,96
half,grade2,7,8,60
half,grade2,7,10,6
half,grade2,7,12,6
half,grade2,8,0,3216
half,grade2,8,2,1656
half,grade2,8,4,1050
half,grade2,8,6,510
half,grade2,8,8,150
half,grade2,8,10,30
half,grade2,8,12,30
half,grade2,9,0,4248
half,grade2,9,2,1200
half,grade2,9,4,1626
half,grade2,9,6,630
half,grade2,9,8,636
half,grade2,9,10,150
half,grade2,9,12,120
half,grade2,9,14,6
half,grade2,9,16,30
half,grade2,9,18,6
half,grade2,9,20,6
half,grade2,10,0,9096
half,grade2,10,2,5460
half,grade2,10,4,4851
half,grade2,10,6,3426
half,grade2,10,8,1785
half,grade2,10,10,720
half,grade2,10,12,495
half,grade2,10,14,60
half,grade2,10,16,60
half,grade2,10,18,30
half,grade2,10,20,30
half,grade2,11,0,10560
half,grade2,11,2,3300
half,grade2,11,4,5400
half,grade2,11,6,2700
half,grade2,11,8,3312
half,grade2,11,10,1146
half,grade2,11,12,1170
half,grade2,11,14,210
half,grade2,11,16,360
half,grade2,11,18,96
half,grade2,11,20,60
half,grade2,11,24,66
half,grade2,11,28,6
half,grade2,11,30,6
half,grade2,12,0,21671
half,grade2,12,2,13920
half,grade2,12,4,14910
half,grade2,12,6,13106
half,grade2,12,8,9600
half,grade2,12,10,5646
half,grade2,12,12,4176
half,grade2,12,14,1380
half,grade2,12,16,840
half,grade2,12,18,510
half,grade2,12,20,360
half,grade2,12,22,30
half,grade2,12,24,150
half,grade2,12,28,30
half,grade2,12,30,30
half,grade2,13,0,23010
half,grade2,13,2,7512
half,grade2,13,4,13860
half,grade2,13,6,8100
half,grade2,13,8,11670
half,grade2,13,10,5130
half,grade2,13,12,6168
half,grade2,13,14,2010
half,grade2,13,16,2556
half,grade2,13,18,840
half,grade2,13,20,600
half,grade2,13,22,66
half,grade2,13,24,630
half,grade2,13,26,60
half,grade2,13,28,60
half,grade2,13,30,66
half,grade2,13,32,60
half,grade2,13,36,36
half,grade2,13,40,6
half,grade2,13,42,6
half,grade2,14,0,45591
half,grade2,14,2,29940
half,grade2,14,4,35910
half,grade2,14,6,35640
half,grade2,14,8,31866
half,grade2,14,10,24000
half,grade2,14,12,20760
half,grade2,14,14,10836
half,grade2,14,16,7110
half,grade2,14,18,4386
half,grade2,14,20,2871
half,grade2,14,22,750
half,grade2,14,24,1545
half,grade2,14,26,300
half,grade2,14,28,330
half,grade2,14,30,390
half,grade2,14,32,150
half,grade2,14,36,90
half,grade2,14,40,30
half,grade2,14,42,30
half,grade2,15,0,45366
half,grade2,15,2,14970
half,grade2,15,4,29952
half,grade2,15,6,19092
half,grade2,15,8,30750
half,grade2,15,10,16206
half,grade2,15,12,21780
half,grade2,15,14,9666
half,grade2,15,16,12402
half,grade2,15,18,5160
half,grade2,15,20,4260
half,grade2,15,22,1080
half,grade2,15,24,3402
half,grade2,15,26,576
half,grade2,15,28,750
half,grade2,15,30,450
half,grade2,15,32,570
half,grade2,15,34,90
half,grade2,15,36,336
half,grade2,15,38,30
half,grade2,15,40,120
half,grade2,15,42,60
half,grade2,15,44,6
half,grade2,15,48,60
half,grade2,15,50,6
half,grade2,15,54,6
half,grade2,15,56,6
half,grade2,16,0,87312
half,grade2,16,2,57150
half,grade2,16,4,73800
half,grade2,16,6,78540
half,grade2,16,8,78630
half,grade2,16,10,68442
half,grade2,16,12,68430
half,grade2,16,14,46290
half,grade2,16,16,36150
half,grade2,16,18,25656
